suite,benchmark,baseline,pairs,median_change_pct,min_change_pct,max_change_pct,bootstrap_low_pct,bootstrap_high_pct
evm,EXTCODESIZE_50,main,3,-0.6736629642241643,-0.8823988453151466,-0.6291091919814251,-0.8823988453151466,-0.6291091919814251
evm,EXTCODESIZE_50,base,3,-2.6173240597695324,-2.9575878046022797,-2.0812413034885346,-2.9575878046022797,-2.0812413034885346
evm,GASLIMIT_50,main,3,-0.2823726752014588,-3.6634360836463653,0.8150593989294963,-3.6634360836463653,0.8150593989294963
evm,GASLIMIT_50,base,3,-1.2617356269157165,-1.9748952363961236,1.8998840050632237,-1.9748952363961236,1.8998840050632237
evm,GASPRICE_50,main,3,-1.244419788238238,-2.6730198547537998,-1.1168403406616623,-2.6730198547537998,-1.1168403406616623
evm,GASPRICE_50,base,3,-0.1678736856056573,-3.5535442701634667,0.6160582341903087,-3.5535442701634667,0.6160582341903087
evm,GAS_50,main,3,0.9926366105444062,-1.7858872890124555,2.704335397331814,-1.7858872890124555,2.704335397331814
evm,GAS_50,base,3,0.6559767586321819,-0.701419904919065,2.1978424485618264,-0.701419904919065,2.1978424485618264
evm,GT_50,main,3,-0.5248632367102934,-2.447418057788231,0.03505406392647625,-2.447418057788231,0.03505406392647625
evm,GT_50,base,3,-0.7951664083531207,-5.986062476188914,1.1825793749250524,-5.986062476188914,1.1825793749250524
evm,ISZERO_50,main,3,0.8410538081884855,-1.9097793147200504,1.7659114103237394,-1.9097793147200504,1.7659114103237394
evm,ISZERO_50,base,3,1.1313072418844827,-5.364797923167119,1.5713912925306994,-5.364797923167119,1.5713912925306994
evm,JUMPDEST_50,main,3,3.516727043126777,-5.508422037584159,3.7070600936182085,-5.508422037584159,3.7070600936182085
evm,JUMPDEST_50,base,3,3.440648586305528,3.424653588079063,4.119521417532868,3.424653588079063,4.119521417532868
evm,JUMPI_50,main,3,0.27110149987130683,-3.094461197308962,3.325981971832759,-3.094461197308962,3.325981971832759
evm,JUMPI_50,base,3,0.1510073206727247,-1.8699185836253518,0.47201521644342215,-1.8699185836253518,0.47201521644342215
evm,JUMP_50,main,3,1.0458315128870188,-3.1092832687489635,1.259509940917325,-3.1092832687489635,1.259509940917325
evm,JUMP_50,base,3,1.957329579848377,0.4254032729468671,2.5398563316979983,0.4254032729468671,2.5398563316979983
